point_id,session_id,ai_id,vector_name,self_assessed,grounded,gap,domain,goal_id,timestamp
a6643595-8162-41ca-bf61-38b83b633244,bc16edc2-06c6-4f7d-89b9-29c0d9bc4552,claude-code,do,0.6,1.0,-0.4,,,1770029457.240552
4e95cb18-3adc-43f6-adf8-6dbbb3c0b0cf,bc16edc2-06c6-4f7d-89b9-29c0d9bc4552,claude-code,context,0.8,1.0,-0.2,,,1770029457.240552
1707d9eb-2da3-425f-84d5-7dbe0383e0b7,bc16edc2-06c6-4f7d-89b9-29c0d9bc4552,claude-code,clarity,0.75,,,,,1770029457.240552
448aff9e-fd77-4d33-836e-b8c3c2649a19,bc16edc2-06c6-4f7d-89b9-29c0d9bc4552,claude-code,signal,0.7,1.0,-0.3,,,1770029457.240552
cf62eb6e-7ffc-4272-96b1-e12991a500d7,bc16edc2-06c6-4f7d-89b9-29c0d9bc4552,claude-code,state,0.75,,,,,1770029457.240552
2eb688d7-b807-4fdd-82a4-2f06699703a4,bc16edc2-06c6-4f7d-89b9-29c0d9bc4552,claude-code,change,0.5,,,,,1770029457.240552
b01721f7-b2d3-480f-b486-0df593419a71,bc16edc2-06c6-4f7d-89b9-29c0d9bc4552,claude-code,completion,0.7,1.0,-0.3,,,1770029457.240552
23e57796-a4b0-45a0-854b-5392e219e397,bc16edc2-06c6-4f7d-89b9-29c0d9bc4552,claude-code,impact,0.75,,,,,1770029457.240552
1594fbdf-3ab7-4a24-9e06-37c26fa3827b,bc16edc2-06c6-4f7d-89b9-29c0d9bc4552,claude-code,uncertainty,0.3,0.09090909090909091,0.2091,,,1770029457.240552
6b6402db-9da3-487c-b3b8-0ac10557a2d7,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,know,0.7,0.5,0.2,,,1770053716.934566
0b8b46e1-e414-4849-8564-eebe641de3d0,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,do,0.75,0.36363636363636365,0.3864,,,1770053716.934566
6eec4ab8-fdc7-4c62-bc30-1938bfc28cde,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,context,0.65,0.5,0.15,,,1770053716.934566
620c15a2-80c0-4dba-8b52-07afbe9fa93c,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,clarity,0.7,,,,,1770053716.934566
35f654f4-bf77-4e91-812a-e39144f2db57,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,signal,0.65,0.948051948051948,-0.2981,,,1770053716.934566
d5565353-aeac-43e7-89f8-8dc8d3f98f15,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,state,0.7,,,,,1770053716.934566
dabae908-311f-4188-b45c-270d9b852f16,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,change,0.75,,,,,1770053716.934566
aae423f1-150a-48a8-90c9-962346d0e029,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,completion,0.8,0.36363636363636365,0.4364,,,1770053716.934566
361ab3f9-0938-4b11-9c29-67838351f4fe,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,impact,0.7,,,,,1770053716.934566
a7f3d190-5f06-4320-879a-d2e5503f6df2,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,uncertainty,0.4,0.27272727272727276,0.1273,,,1770053716.934566
a39bc051-169f-4101-8dad-1030620c0059,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,know,0.75,0.5,0.25,,,1770054633.8732
5661a499-3ea5-4a93-bd90-cced71d6a157,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,do,0.8,0.6363636363636364,0.1636,,,1770054633.8732
63137b1a-4b8f-4e8d-b488-fe2df581a3c3,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,context,0.8,0.6666666666666666,0.1333,,,1770054633.8732
358415ca-c943-449f-8d39-16e5dcb689e8,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,clarity,0.8,,,,,1770054633.8732
c17d9f79-9782-4c3c-ae3e-d1c38477f160,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,signal,0.75,0.9595959595959596,-0.2096,,,1770054633.8732
d27946ee-76bc-49f8-b6f9-023bccc17e43,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,state,0.75,,,,,1770054633.8732
705a1103-5381-486b-8ec8-ef116a6f8be5,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,change,0.7,,,,,1770054633.8732
1daa186a-4176-4c1f-a552-892756e9c3e8,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,completion,0.7,0.6363636363636364,0.0636,,,1770054633.8732
ea5e338a-57cc-4aa6-a6f6-997cfdf55694,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,impact,0.8,,,,,1770054633.8732
a1d0226d-ace5-4a54-9ce7-97d7233bfd82,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,uncertainty,0.25,0.18181818181818182,0.0682,,,1770054633.8732
14061289-7b62-4161-a9e3-399987a12358,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,know,0.85,0.5,0.35,,,1770109707.201371
0b57843b-4403-4e64-a18f-2011624c5047,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,do,0.9,0.631578947368421,0.2684,,,1770109707.201371
a7169176-779f-471c-b267-905ddfc22234,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,context,0.9,0.6666666666666666,0.2333,,,1770109707.201371
d1463134-e31e-48ee-ab2c-82e831472bee,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,clarity,0.85,,,,,1770109707.201371
b85e590f-4256-4f21-9bac-cc801a653600,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,signal,0.8,0.9669421487603304,-0.1669,,,1770109707.201371
7ae9c0c8-9092-475b-8c2c-5bd17c704c8d,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,state,0.85,,,,,1770109707.201371
7936a38d-5d86-43ca-91d3-b11da3e5fc31,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,change,0.7,,,,,1770109707.201371
5469b375-94fd-48c0-a203-ea0f1b3ed273,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,completion,0.9,0.631578947368421,0.2684,,,1770109707.201371
7d96d501-2959-4bda-88e2-4ad3fca86ad5,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,impact,0.85,,,,,1770109707.201371
97bde751-4940-4b02-818c-7fd58f16b823,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,uncertainty,0.15,0.18181818181818182,-0.0318,,,1770109707.201371
1e6cc6f7-6e52-4831-b8d3-bb4fdf08df72,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,know,0.8,0.4791666666666667,0.3208,,,1770115675.550883
29b77d4e-1fe1-4a1c-b60f-0dab78cb35df,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,do,0.8,0.5,0.3,,,1770115675.550883
3815aeab-a958-4d17-acf1-99f6f9ca2ed3,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,context,0.85,0.7499999999999999,0.1,,,1770115675.550883
a3fcbe16-c656-4e04-b534-eafefb564a5d,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,clarity,0.8,,,,,1770115675.550883
42cf2e27-7efe-4546-b04c-c8bd838abe97,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,signal,0.75,0.9583333333333333,-0.2083,,,1770115675.550883
55b73e65-ae7c-41d3-aa95-9a9945ae648d,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,state,0.75,,,,,1770115675.550883
74ae6e52-ca78-4e28-acc0-80e3f3d7fa1e,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,change,0.7,,,,,1770115675.550883
c1a03538-c44b-4b43-8810-8f1007e008ad,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,completion,0.45,0.5,-0.05,,,1770115675.550883
9c626aa7-ba58-4ba8-bcec-c4ca2e2a43ea,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,impact,0.75,,,,,1770115675.550883
54aa450a-2f9f-441f-af5c-b87de947cb1a,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,uncertainty,0.25,0.11742424242424243,0.1326,,,1770115675.550883
021cb658-f481-4b9c-91e4-3598cc0822ab,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,know,0.8,0.5363247863247863,0.2637,,,1770118900.829433
d154f1c3-6957-4f02-a158-9aee782dcb4d,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,do,0.75,0.5,0.25,,,1770118900.829433
705f522a-eb5a-4739-98d5-8aff9f43bdec,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,context,0.85,0.7999999999999999,0.05,,,1770118900.829433
f126c7ec-f554-4e53-b17a-9b9d50fce380,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,clarity,0.8,,,,,1770118900.829433
d667d1ea-a8e8-4e9e-986f-e93707d3c1f9,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,signal,0.8,0.9615384615384615,-0.1615,,,1770118900.829433
4ab8b219-e7d8-4fb7-8ae1-538c424bb63b,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,state,0.8,,,,,1770118900.829433
461e0710-73b5-4311-8895-fc43e4c5c8ba,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,change,0.7,,,,,1770118900.829433
451bf079-187d-40ae-97e1-5b33c8780d86,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,completion,0.5,0.5,0.0,,,1770118900.829433
e93e3e12-0431-4c5a-9b0a-485734d4e8a7,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,impact,0.8,,,,,1770118900.829433
aca480fa-c705-4c6a-b29e-0d474ab5e2f7,2acef5ed-a624-4e2e-a020-a3f6aa724ae0,claude-code,uncertainty,0.2,0.024475524475524476,0.1755,,,1770118900.829433
f86d4fdd-d0c3-4d9f-b4d6-18172f80d36a,cf3e46c9-4c41-4fe4-b88d-58b211dce949,claude-code,know,0.85,1.0,-0.15,,,1770119345.340217
946e8f00-c1f9-407d-b263-689a464b2985,cf3e46c9-4c41-4fe4-b88d-58b211dce949,claude-code,do,0.9,,,,,1770119345.340217
8cf5beda-cd39-4614-8f11-86543a8a8ccf,cf3e46c9-4c41-4fe4-b88d-58b211dce949,claude-code,context,0.85,1.0,-0.15,,,1770119345.340217
2ebe6404-5c4a-4058-95ba-29985aaa34bb,cf3e46c9-4c41-4fe4-b88d-58b211dce949,claude-code,clarity,0.85,,,,,1770119345.340217
11be5946-8bb8-4a91-8c9c-fc59fe5011fd,cf3e46c9-4c41-4fe4-b88d-58b211dce949,claude-code,signal,0.8,1.0,-0.2,,,1770119345.340217
c21f3ced-0d03-4374-a4e4-0e122fc937c8,cf3e46c9-4c41-4fe4-b88d-58b211dce949,claude-code,state,0.8,,,,,1770119345.340217
139bbf44-3903-4a90-9539-0d2d1fd96941,cf3e46c9-4c41-4fe4-b88d-58b211dce949,claude-code,change,0.6,,,,,1770119345.340217
77666381-a404-4b55-9c26-34a0df8f76fd,cf3e46c9-4c41-4fe4-b88d-58b211dce949,claude-code,completion,0.7,,,,,1770119345.340217
dd54dc1e-c613-4506-a416-69b4ac0586cd,cf3e46c9-4c41-4fe4-b88d-58b211dce949,claude-code,impact,0.8,,,,,1770119345.340217
5e6464e9-69bc-4e98-81f7-63befdf037d1,cf3e46c9-4c41-4fe4-b88d-58b211dce949,claude-code,uncertainty,0.2,0.0,0.2,,,1770119345.340217
0919352c-ea94-4f96-b4c1-6411eb26a4b4,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,know,0.85,1.0,-0.15,,,1770122245.837674
bcb415fa-65a8-4694-b316-1bb0203bab59,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,do,0.9,1.0,-0.1,,,1770122245.837674
71a697bb-02f6-4140-b68a-112e33885c27,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,context,0.85,1.0,-0.15,,,1770122245.837674
456dd482-81fa-4b3f-bc39-443abb3b3cc7,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,clarity,0.85,,,,,1770122245.837674
95fca945-db90-4d81-a00f-caec95c8c242,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,signal,0.8,1.0,-0.2,,,1770122245.837674
93fc6a04-bd8b-4a62-92ef-ea0ddc8dbdf9,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,state,0.85,,,,,1770122245.837674
6f078f3f-bd99-41f0-a62a-0105e2660c27,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,change,0.7,,,,,1770122245.837674
0ee23091-de61-4ebb-824b-01925418afe9,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,completion,0.8,1.0,-0.2,,,1770122245.837674
c9677c89-bf23-4ffa-a279-9501c58d1552,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,impact,0.85,,,,,1770122245.837674
277d8815-8e3b-4f52-8a2f-8e3d9d6d4197,f8a35faa-a4b4-4700-9726-37e35c1ea536,claude-code,uncertainty,0.15,0.0,0.15,,,1770122245.837674
3793466a-b525-44bc-9d5f-a926bab0dcf5,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,know,0.85,0.5,0.35,,,1770162100.886535
525407cb-b4c7-41c8-bb50-65c4c7ced9b8,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,do,0.8,1.0,-0.2,,,1770162100.886535
b585b406-6b1d-459b-870f-81205f44cade,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,context,0.9,1.0,-0.1,,,1770162100.886535
5446feff-72c9-424f-bf3d-7663c087e9ec,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,clarity,0.85,,,,,1770162100.886535
a79822ae-7989-40f7-b1a5-59550250e7c3,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,signal,0.75,1.0,-0.25,,,1770162100.886535
defd4dbc-185e-4b97-8155-9a03f233c767,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,state,0.8,,,,,1770162100.886535
7ce7fdac-8830-4fd3-86bc-cf055d4d9fd5,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,change,0.7,,,,,1770162100.886535
f7d6f091-3f24-45a4-abf9-8d72a69f77ec,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,completion,0.7,1.0,-0.3,,,1770162100.886535
ff2cc960-255e-456d-82fa-ac233a7d7346,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,impact,0.8,,,,,1770162100.886535
c5050b8a-e023-40b1-a6bf-8899386fcc03,567650e5-1bb6-46da-82bc-00f945eb51c7,claude-code,uncertainty,0.2,0.0,0.2,,,1770162100.886535
a00c5490-07a2-491f-abe4-f4d464eeb14e,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,know,0.85,1.0,-0.15,,,1770162675.619576
6dbe65b1-416b-4c73-8a9f-fc86a3de7908,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,do,0.9,,,,,1770162675.619576
4ffd703f-5e29-4c38-bfd4-2d9a32180127,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,context,0.85,,,,,1770162675.619576
62bab122-d4a4-44a0-b851-284beb377812,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,clarity,0.85,,,,,1770162675.619576
818d9c13-b48f-4d0b-bb4a-31899a9a699e,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,signal,0.8,0.6111111111111113,0.1889,,,1770162675.619576
00dee23c-0f0e-4857-91e4-a3299ed8c19d,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,state,0.85,,,,,1770162675.619576
0167f48f-0fcb-4763-bcd3-771f9ea284eb,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,change,0.7,,,,,1770162675.619576
635dbe28-93b5-4064-8f83-80f6a8b42680,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,completion,0.95,,,,,1770162675.619576
6e11dd8a-5640-49e8-804e-7635cc93fa35,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,impact,0.75,0.0,0.75,,,1770162675.619576
adc5c7fd-df17-4fd7-b01f-7f8764a8a84b,f37dd044-6669-459f-89ed-fd6ec385d16d,claude-code,uncertainty,0.15,0.0,0.15,,,1770162675.619576
4e379aa9-ff62-4441-aed3-9dbfa0f23f01,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,know,0.75,0.5,0.25,,,1770162870.855823
2d53f562-0ac1-4199-a54f-3476e28799dd,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,uncertainty,0.4,0.0,0.4,,,1770162870.855823
b96b39c6-2a8d-4d26-a237-9318e4baaa74,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,context,0.8,1.0,-0.2,,,1770162870.855823
b57df7be-48ae-4a84-bb54-68e3095746a1,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,clarity,0.65,,,,,1770162870.855823
7040d9b6-1efd-40eb-8b86-c4745196e875,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,signal,0.75,1.0,-0.25,,,1770162870.855823
27a9fdfc-9841-4dfe-b89a-6f38e62bfcb5,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,state,0.7,,,,,1770162870.855823
7f2f5a73-87d6-48a7-a4bf-b2d46a707a71,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,change,0.6,,,,,1770162870.855823
1827f49d-0a09-4c42-bdda-0ab7e9c531c6,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,completion,0.4,0.6,-0.2,,,1770162870.855823
4cb6f4c7-3489-45ec-b665-d5ce05a4ea5d,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,impact,0.75,,,,,1770162870.855823
c4308822-75eb-4ee8-ac3e-cd7ede6dc969,18ffe36e-7bdc-4586-bd94-9fa731a08d81,claude-code,do,0.6,0.6,0.0,,,1770162870.855823
c717b6b7-b1ac-4d81-a253-96229e76d7d3,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,know,0.8,1.0,-0.2,,,1770164797.399355
0cea0d41-4489-4a0c-a2a4-087635367a63,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,do,0.75,0.6666666666666666,0.0833,,,1770164797.399355
e5197cfc-640b-4bdc-b801-bfe09ac4ecc1,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,context,0.85,1.0,-0.15,,,1770164797.399355
35fbaf62-ee3f-474a-9bb3-1e41f3ff506c,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,clarity,0.8,,,,,1770164797.399355
2759177b-4430-4ca9-b9b3-9d18b8bc11b6,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,signal,0.8,1.0,-0.2,,,1770164797.399355
dbd46215-c81a-4aa4-909f-202a56780ca8,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,state,0.75,,,,,1770164797.399355
f73919f0-ed53-4e96-9bc4-93ea4daab075,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,change,0.7,,,,,1770164797.399355
eefc975a-0587-4a59-a973-73c54e2dcec9,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,completion,0.6,0.6666666666666666,-0.0667,,,1770164797.399355
f6701e7d-3ca2-424f-a7a5-bfb454babd45,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,impact,0.75,,,,,1770164797.399355
ef756a8a-94ff-4514-9368-ee8d5e803bc8,c337f0d2-b12c-4334-8fa2-c47a044dea0e,claude-code,uncertainty,0.25,0.0,0.25,,,1770164797.399355
da85efea-faea-47cc-ad85-374eb6fb948b,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,know,0.75,1.0,-0.25,,,1770165077.40279
2c2f694e-9f28-4435-bf3b-888061f7566b,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,do,0.8,,,,,1770165077.40279
88b6d7ca-8a3b-4082-8a47-013e051831eb,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,context,0.8,,,,,1770165077.40279
020991ec-ef68-476d-937e-528f62f2ec8f,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,clarity,0.85,,,,,1770165077.40279
8830ae26-678d-47be-ae24-c824e8cb60fe,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,signal,0.75,1.0,-0.25,,,1770165077.40279
67d083ea-5e74-4cc8-81af-92ce1ec72c56,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,state,0.8,,,,,1770165077.40279
51a63820-5d3c-48a2-b6aa-3bbd678a931a,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,change,0.75,,,,,1770165077.40279
01da6b37-d486-46cf-a10f-eed61a2170d6,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,completion,1.0,,,,,1770165077.40279
64d1f22f-ed57-43da-95d7-157f48fd7f0f,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,impact,0.55,,,,,1770165077.40279
54009f71-4730-45dd-a00b-7676ebfe4a5f,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,uncertainty,0.2,0.0,0.2,,,1770165077.40279
644fa965-e987-4266-9771-c9049002b20c,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,know,0.8,0.625,0.175,,,1770166289.569181
6b34e427-cde3-468a-91e1-4ee66cc5a6bf,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,do,0.85,,,,,1770166289.569181
78aaa49e-822b-4a82-94d0-aa09e2fa794c,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,context,0.8,1.0,-0.2,,,1770166289.569181
a11d2795-f92e-47d9-8a06-dd9f0092242e,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,clarity,0.85,,,,,1770166289.569181
ac124a63-5fa5-4138-ad90-b4533e8c5691,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,signal,0.75,1.0,-0.25,,,1770166289.569181
cd2eef29-4df0-40e8-b771-21ce83db676b,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,state,0.8,,,,,1770166289.569181
8199e667-120a-4ef6-bd2e-037a5d9f47ae,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,change,0.8,,,,,1770166289.569181
e0a3f77b-e3ad-4bdb-ac36-03dd224d82c6,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,completion,0.85,,,,,1770166289.569181
61411520-4c77-4abe-9d44-2e04a98893fb,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,impact,0.7,,,,,1770166289.569181
f61681a1-519d-4a45-a0a2-073cb2cd313b,d48f2d56-53b6-4546-9f98-f504473ef5ae,claude-code,uncertainty,0.25,0.0,0.25,,,1770166289.569181
45d2713e-a340-4534-8e1b-a5f77f10e457,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,know,0.88,,,,,1770203488.750764
945d7ed6-f796-4c01-994c-c78fe99e4fb6,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,do,0.92,,,,,1770203488.750764
c63543d3-9d93-4df3-8e80-75f896d3f252,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,context,0.9,1.0,-0.1,,,1770203488.750764
6f458407-b26e-4d38-bcf7-8757e02d291c,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,clarity,0.9,,,,,1770203488.750764
5ff32caf-cfe1-469d-94db-160a8aa559e2,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,signal,0.9,,,,,1770203488.750764
897fd9a8-fee2-404a-b631-e25bce9f805d,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,state,0.95,,,,,1770203488.750764
b3aef825-f9ae-403f-82d9-8aeba2f7374e,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,change,0.9,,,,,1770203488.750764
4c6d6444-9c61-4886-bbf1-7057ba2104f4,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,completion,0.85,,,,,1770203488.750764
0dfbb4bf-4efb-4dc7-b061-bbbecb68c2d7,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,impact,0.88,,,,,1770203488.750764
be4ba5e9-0d45-43bf-bcde-c17995f04a0a,187114a9-baa2-4305-b4bc-eb4952c89367,claude-code,uncertainty,0.12,,,,,1770203488.750764
bf05c91b-5595-4606-94d5-5dcd14e7a426,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,know,0.85,1.0,-0.15,,,1770204087.005952
c57b5128-6e5a-478b-a189-d294e86dc9cc,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,uncertainty,0.2,0.0,0.2,,,1770204087.005952
21a2a117-ab4b-433a-b486-11e7b240c435,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,context,0.85,1.0,-0.15,,,1770204087.005952
d9f8e25d-eb9f-424c-b5c4-a9a07686d49b,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,clarity,0.8,,,,,1770204087.005952
c0ca1802-0ba0-4468-a2c6-bf510a724daf,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,signal,0.75,1.0,-0.25,,,1770204087.005952
0accef24-8247-4ba4-8819-7a67c1e28575,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,state,0.8,,,,,1770204087.005952
2dde463d-0562-4640-abe4-f97489d40e89,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,change,0.6,,,,,1770204087.005952
05a33a78-f7be-4a66-9500-c7eaa771772e,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,completion,0.7,1.0,-0.3,,,1770204087.005952
efeff9a6-4142-4d76-a5aa-c14582bb9c5c,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,impact,0.8,,,,,1770204087.005952
98dcae8c-0dae-4af8-ab76-380623709892,04fed1dc-ebe7-41c3-9a34-3ec422424ba6,claude-code,do,0.75,1.0,-0.25,,,1770204087.005952
5e49ae7e-2da6-49d9-8b0d-96a153f6a35e,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,know,0.9,1.0,-0.1,,,1770324969.145673
acc42d50-19db-49eb-9da1-82aabadbba2e,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,uncertainty,0.1,0.0,0.1,,,1770324969.145673
56f30f50-19c2-451a-834d-11ab111f9bb3,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,context,0.95,,,,,1770324969.145673
bd7ada96-65e7-4d0d-a64b-9846bcd0228a,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,completion,0.95,,,,,1770324969.145673
21fe8ec2-4b05-4636-b127-e83dfe4b31a8,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,change,0.85,,,,,1770324969.145673
48127072-dae6-4c6f-b2e4-175d9fb3b6b3,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,impact,0.9,,,,,1770324969.145673
7362dd93-dbdf-4d7f-bd66-300ebc8292c6,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,know,0.85,1.0,-0.15,,,1770325578.041011
fad1bf52-c793-41e9-b19b-839768b1e61c,0cb9c4f0-7618-4a97-a1fa-df2ae83ee3fe,claude-code,uncertainty,0.15,0.0,0.15,,,1770325578.041011
